Date,mkt-rf,smb,hml,rf,mkt
1991-07-11,0.003,0.0001,-0.0023,0.00022000000000000003,0.0027799999999999995
1991-07-12,0.0075,-0.0033,-0.0001,0.00022000000000000003,0.00728
1991-07-15,0.006,-0.0007000000000000001,0.0023,0.00022000000000000003,0.0057799999999999995
1991-07-16,-0.0021,0.0012,0.0049,0.00022000000000000003,-0.00232
1991-07-17,-0.0005,0.0016,-0.0002,0.00022000000000000003,-0.00072
1991-07-18,0.009000000000000001,-0.0022,0.0002,0.00022000000000000003,0.00878
1991-07-19,-0.0024,0.0049,0.0009,0.00022000000000000003,-0.00262
1991-07-22,-0.0037,0.0017000000000000001,0.0013,0.00022000000000000003,-0.00392
1991-07-23,-0.0091,0.0017000000000000001,0.0025,0.00022000000000000003,-0.00932
1991-07-24,-0.0031,-0.0019,0.0014000000000000002,0.00022000000000000003,-0.00332
1991-07-25,0.0055000000000000005,-0.005,0.0006,0.00022000000000000003,0.00528
1991-07-26,0.0006,0.0001,-0.0004,0.00022000000000000003,0.0003799999999999999
1991-07-29,0.004699999999999999,-0.004699999999999999,-0.0031,0.00022000000000000003,0.00448
1991-07-30,0.0086,-0.0029,-0.004699999999999999,0.00022000000000000003,0.00838
1991-07-31,0.0039000000000000003,0.0036,-0.0043,0.00022000000000000003,0.00368
1991-08-01,-0.0012,0.0024,-0.0015,0.00021,-0.0014099999999999998
1991-08-02,0.0009,0.0012,-0.0007000000000000001,0.00021,0.00069
1991-08-05,-0.0053,0.0019,0.0019,0.00021,-0.00551
1991-08-06,0.012199999999999999,-0.009300000000000001,0.0003,0.00021,0.01199
1991-08-07,0.0009,0.001,-0.0007000000000000001,0.00021,0.00069
1991-08-08,-0.0016,0.0027,-0.0002,0.00021,-0.00181
1991-08-09,-0.0043,0.0063,-0.0014000000000000002,0.00021,-0.00451
1991-08-12,0.002,-0.0036,0.0058,0.00021,0.0017900000000000001
1991-08-13,0.0042,-0.0011,0.0068000000000000005,0.00021,0.00399
1991-08-14,0.0021,0.0025,-0.0015,0.00021,0.00189
1991-08-15,-0.0016,0.0024,-0.0042,0.00021,-0.00181
1991-08-16,-0.0085,0.0051,-0.0005,0.00021,-0.00871
1991-08-19,-0.023799999999999998,-0.0052,-0.002,0.00021,-0.024009999999999997
1991-08-20,0.0072,0.002,-0.0011,0.00021,0.00699
1991-08-21,0.0276,-0.0039000000000000003,-0.0034000000000000002,0.00021,0.027389999999999998
1991-08-22,0.002,0.0037,-0.0011,0.00021,0.0017900000000000001
1991-08-23,0.0062,-0.0023,0.0025,0.00021,0.00599
1991-08-26,-0.0006,0.0026,-0.0001,0.00021,-0.0008100000000000001
1991-08-27,-0.0012,0.0028000000000000004,-0.0045000000000000005,0.00021,-0.0014099999999999998
1991-08-28,0.0085,-0.0025,0.0,0.00021,0.008289999999999999
1991-08-29,-0.0002,0.002,-0.0004,0.00021,-0.00041
1991-08-30,-0.0015,0.0045000000000000005,-0.0018,0.00021,-0.00171
1991-09-03,-0.008,0.0011,0.0011,0.00023,-0.008230000000000001
1991-09-04,-0.005699999999999999,0.0018,-0.0003,0.00023,-0.0059299999999999995
1991-09-05,-0.0027,0.0026,-0.0004,0.00023,-0.0029300000000000003
1991-09-06,-0.0003,0.0003,0.0012,0.00023,-0.00053
1991-09-09,-0.0013,0.0015,-0.001,0.00023,-0.00153
1991-09-10,-0.0104,-0.0008,0.001,0.00023,-0.010629999999999999
1991-09-11,0.0018,0.0017000000000000001,-0.0019,0.00023,0.00157
1991-09-12,0.006500000000000001,0.0002,-0.0054,0.00023,0.00627
1991-09-13,-0.0092,0.006500000000000001,0.0016,0.00023,-0.009430000000000001
1991-09-16,0.0042,-0.0054,-0.0022,0.00023,0.00397
1991-09-17,-0.0005,-0.0004,-0.0013,0.00023,-0.0007300000000000001
1991-09-18,0.0037,-0.0004,-0.0016,0.00023,0.0034699999999999996
1991-09-19,0.0032,0.0038,-0.0025,0.00023,0.00297
1991-09-20,0.0023,0.0044,-0.0028000000000000004,0.00023,0.0020700000000000002
1991-09-23,-0.004699999999999999,0.001,-0.0008,0.00023,-0.00493
1991-09-24,0.0044,-0.0036,0.0001,0.00023,0.00417
1991-09-25,-0.0017000000000000001,0.0002,-0.0002,0.00023,-0.00193
1991-09-26,-0.0003,0.0012,0.0042,0.00023,-0.00053
1991-09-27,-0.0021,-0.0008,0.001,0.00023,-0.00233
1991-09-30,0.0053,0.0011,-0.0004,0.00023,0.00507
1991-10-01,0.0027,-0.0006,-0.006,0.00018,0.00252
1991-10-02,-0.0029,0.0001,0.0016,0.00018,-0.00308
1991-10-03,-0.009399999999999999,0.0003,0.004,0.00018,-0.00958
1991-10-04,-0.0060999999999999995,0.004,0.0012,0.00018,-0.00628
1991-10-07,-0.006,-0.0039000000000000003,0.0018,0.00018,-0.00618
1991-10-08,0.0026,-0.0006,-0.0008,0.00018,0.00242
1991-10-09,-0.0089,0.006,-0.0029,0.00018,-0.00908
1991-10-10,0.0073,-0.0075,0.0006,0.00018,0.00712
1991-10-11,0.0024,0.0006,0.0021,0.00018,0.0022199999999999998
1991-10-14,0.0121,-0.0049,-0.0023,0.00018,0.01192
1991-10-15,0.0123,-0.0008,-0.0006,0.00018,0.012119999999999999
1991-10-16,0.0064,0.0076,-0.0014000000000000002,0.00018,0.00622
1991-10-17,-0.0029,0.002,-0.0003,0.00018,-0.00308
1991-10-18,0.0018,0.001,0.0014000000000000002,0.00018,0.0016199999999999997
1991-10-21,-0.006,0.004699999999999999,-0.0005,0.00018,-0.00618
1991-10-22,-0.0043,0.005,-0.0016,0.00018,-0.0044800000000000005
1991-10-23,-0.0005,-0.0003,-0.0027,0.00018,-0.00068
1991-10-24,-0.008100000000000001,-0.0032,0.0036,0.00018,-0.008280000000000001
1991-10-25,-0.003,-0.0028000000000000004,0.0036,0.00018,-0.00318
1991-10-28,0.0118,-0.0076,-0.0031,0.00018,0.011619999999999998
1991-10-29,0.005699999999999999,0.0005,0.0004,0.00018,0.00552
1991-10-30,0.0052,0.0017000000000000001,0.0022,0.00018,0.00502
1991-10-31,0.0009,0.0075,-0.0040999999999999995,0.00018,0.0007199999999999999
1991-11-01,-0.0031,0.0016,-0.0028000000000000004,0.0002,-0.0033
1991-11-04,-0.0034000000000000002,-0.0014000000000000002,0.0002,0.0002,-0.0036000000000000003
1991-11-05,-0.0026,0.0033,0.0001,0.0002,-0.0028000000000000004
1991-11-06,0.0028000000000000004,-0.0024,0.0028000000000000004,0.0002,0.0026
1991-11-07,0.0092,-0.0022,-0.0017000000000000001,0.0002,0.009000000000000001
1991-11-08,0.0001,0.0042,-0.0017000000000000001,0.0002,-0.0001
1991-11-11,0.0015,0.0034999999999999996,-0.006500000000000001,0.0002,0.0013
1991-11-12,0.0087,-0.0019,-0.0022,0.0002,0.0085
1991-11-13,0.0012,-0.0028000000000000004,0.0008,0.0002,0.001
1991-11-14,-0.0011,-0.0011,-0.0007000000000000001,0.0002,-0.0013
1991-11-15,-0.0355,0.0034999999999999996,0.0103,0.0002,-0.035699999999999996
1991-11-18,0.005,-0.005,-0.0087,0.0002,0.0048
1991-11-19,-0.016,-0.006999999999999999,0.003,0.0002,-0.016200000000000003
1991-11-20,-0.0013,0.0054,-0.0006,0.0002,-0.0015
1991-11-21,0.0043,-0.0014000000000000002,-0.0038,0.0002,0.0040999999999999995
1991-11-22,-0.0095,0.0031,-0.0031,0.0002,-0.0097
1991-11-25,-0.0033,-0.0038,0.0009,0.0002,-0.0035000000000000005
1991-11-26,0.005,-0.009399999999999999,0.0009,0.0002,0.0048
1991-11-27,-0.0022,0.0024,-0.0034000000000000002,0.0002,-0.0024
1991-11-29,-0.0018,0.0067,-0.0037,0.0002,-0.002
1991-12-02,0.0138,-0.013500000000000002,-0.0060999999999999995,0.00018,0.013619999999999998
1991-12-03,0.0007000000000000001,0.0036,-0.0049,0.00018,0.0005200000000000001
1991-12-04,-0.0012,0.0044,-0.005600000000000001,0.00018,-0.0013800000000000002
1991-12-05,-0.0055000000000000005,0.0034000000000000002,-0.005,0.00018,-0.005680000000000001
1991-12-06,0.0037,0.0001,-0.0037,0.00018,0.0035199999999999997
1991-12-09,-0.0023,-0.0013,-0.0034999999999999996,0.00018,-0.00248
1991-12-10,-0.0012,-0.0039000000000000003,-0.0026,0.00018,-0.0013800000000000002
1991-12-11,-0.0019,-0.0042,0.0012,0.00018,-0.0020800000000000003
1991-12-12,0.0092,-0.0045000000000000005,0.0011,0.00018,0.00902
1991-12-13,0.0072,0.0018,0.0004,0.00018,0.007019999999999999
1991-12-16,0.0016,0.0068000000000000005,-0.008199999999999999,0.00018,0.0014200000000000003
1991-12-17,-0.005,0.0019,-0.008199999999999999,0.00018,-0.005180000000000001
1991-12-18,0.0011,-0.0022,-0.0034999999999999996,0.00018,0.00092
1991-12-19,-0.004,-0.0023,-0.0003,0.00018,-0.0041800000000000006
1991-12-20,0.009899999999999999,-0.0128,0.0060999999999999995,0.00018,0.00972
1991-12-23,0.022799999999999997,-0.0141,0.0073,0.00018,0.02262
1991-12-24,0.008100000000000001,0.0005,0.0058,0.00018,0.00792
1991-12-26,0.0144,0.0022,-0.0002,0.00018,0.01422
1991-12-27,0.0058,0.0062,-0.0042,0.00018,0.005619999999999999
1991-12-30,0.0204,0.0014000000000000002,-0.0038,0.00018,0.020220000000000002
1991-12-31,0.0063,0.0055000000000000005,0.0011,0.00018,0.00612
1992-01-02,-0.001,-0.001,0.0054,0.00015,-0.00115
1992-01-03,0.0055000000000000005,0.0051,0.0017000000000000001,0.00015,0.005350000000000001
1992-01-06,-0.0001,0.0101,0.0,0.00015,-0.00025
1992-01-07,0.0006,0.0072,-0.0005,0.00015,0.00045
1992-01-08,0.0038,0.0091,-0.0068000000000000005,0.00015,0.00365
1992-01-09,0.0023,0.0111,-0.0069,0.00015,0.0021500000000000004
1992-01-10,-0.0063,0.0006,0.004699999999999999,0.00015,-0.00645
1992-01-13,-0.0014000000000000002,0.0054,-0.0003,0.00015,-0.0015500000000000002
1992-01-14,0.0132,-0.0014000000000000002,0.0028000000000000004,0.00015,0.01305
1992-01-15,0.0031,0.003,0.0159,0.00015,0.00295
1992-01-16,-0.0062,0.0044,0.0192,0.00015,-0.00635
1992-01-17,0.0007000000000000001,0.004699999999999999,-0.0021,0.00015,0.00055
1992-01-20,-0.0066,0.0027,0.0049,0.00015,-0.006750000000000001
1992-01-21,-0.0115,-0.006500000000000001,0.0036,0.00015,-0.011649999999999999
1992-01-22,0.0139,0.0001,-0.008100000000000001,0.00015,0.01375
1992-01-23,-0.0043,0.0085,0.0004,0.00015,-0.00445
1992-01-24,0.0014000000000000002,0.0024,-0.0005,0.00015,0.00125
1992-01-27,-0.0015,-0.0009,0.0108,0.00015,-0.0016499999999999998
1992-01-28,0.0,-0.0005,0.0063,0.00015,-0.00015
1992-01-29,-0.0102,0.005600000000000001,-0.0014000000000000002,0.00015,-0.01035
1992-01-30,0.0043,0.0033,-0.0032,0.00015,0.00415
1992-01-31,-0.0051,0.0084,-0.0013,0.00015,-0.00525
1992-02-03,0.0025,-0.0002,0.0034999999999999996,0.00015,0.0023499999999999997
1992-02-04,0.0101,-0.0007000000000000001,-0.0005,0.00015,0.00995
1992-02-05,0.0024,0.0052,0.0005,0.00015,0.00225
1992-02-06,0.0004,0.002,0.0060999999999999995,0.00015,0.00025
1992-02-07,-0.0059,0.004699999999999999,0.0023,0.00015,-0.00605
1992-02-10,0.0046,-0.0042,0.0074,0.00015,0.00445
1992-02-11,0.0002,0.0002,0.0044,0.00015,5.000000000000001e-05
1992-02-12,0.0089,0.0024,-0.0009,0.00015,0.00875
1992-02-13,-0.0083,0.0022,0.005,0.00015,-0.00845
1992-02-14,-0.0023,0.0002,0.0089,0.00015,-0.00245
1992-02-18,-0.012,0.0019,0.0181,0.00015,-0.01215
1992-02-19,-0.0001,-0.0103,0.009300000000000001,0.00015,-0.00025
1992-02-20,0.0128,-0.0003,-0.0014000000000000002,0.00015,0.012650000000000002
1992-02-21,-0.0052,0.0038,0.0005,0.00015,-0.005350000000000001
1992-02-24,-0.0005,-0.0054,0.0015,0.00015,-0.00065
1992-02-25,-0.0044,-0.0013,-0.0043,0.00015,-0.00455
1992-02-26,0.011899999999999999,0.0005,-0.0040999999999999995,0.00015,0.01175
1992-02-27,-0.0013,0.0059,0.0021,0.00015,-0.0014500000000000001
1992-02-28,-0.0027,0.0017000000000000001,0.0028000000000000004,0.00015,-0.00285
1992-03-02,0.0009,0.0016,0.003,0.00015,0.00075
1992-03-03,0.0003,0.0004,0.0045000000000000005,0.00015,0.00015
1992-03-04,-0.0074,0.005,0.003,0.00015,-0.00755
1992-03-05,-0.0088,-0.0039000000000000003,0.0002,0.00015,-0.00895
1992-03-06,-0.005600000000000001,-0.0008,-0.0022,0.00015,-0.005750000000000001
1992-03-09,0.0015,-0.0031,0.0023,0.00015,0.00135
1992-03-10,0.0055000000000000005,0.0018,-0.0012,0.00015,0.005350000000000001
1992-03-11,-0.0073,0.0005,0.0013,0.00015,-0.00745
1992-03-12,-0.0013,-0.0036,-0.0014000000000000002,0.00015,-0.0014500000000000001
1992-03-13,0.0044,-0.0013,0.0002,0.00015,0.00425
1992-03-16,0.0004,-0.0037,0.0016,0.00015,0.00025
1992-03-17,0.0074,-0.0029,0.0004,0.00015,0.0072499999999999995
1992-03-18,-0.0002,0.0053,0.0079,0.00015,-0.00035000000000000005
1992-03-19,0.0017000000000000001,-0.0013,0.0063,0.00015,0.0015500000000000002
1992-03-20,0.0018,-0.0033,0.0031,0.00015,0.0016499999999999998
1992-03-23,-0.0029,0.0003,-0.0015,0.00015,-0.0030499999999999998
1992-03-24,-0.0028000000000000004,-0.0005,-0.0003,0.00015,-0.0029500000000000004
1992-03-25,-0.0014000000000000002,0.0033,0.0003,0.00015,-0.0015500000000000002
1992-03-26,-0.0011,-0.0039000000000000003,0.003,0.00015,-0.00125
1992-03-27,-0.0109,0.0003,0.0009,0.00015,-0.011049999999999999
1992-03-30,-0.0021,-0.0032,0.0039000000000000003,0.00015,-0.00225
1992-03-31,0.0012,0.003,0.0011,0.00015,0.00105
1992-04-01,0.0002,-0.0059,-0.0025,0.00015,5.000000000000001e-05
1992-04-02,-0.01,0.0007000000000000001,0.0017000000000000001,0.00015,-0.01015
1992-04-03,0.0,-0.0062,-0.0039000000000000003,0.00015,-0.00015
1992-04-06,0.0091,-0.006,0.0,0.00015,0.00895
1992-04-07,-0.0183,-0.0019,0.008100000000000001,0.00015,-0.01845
1992-04-08,-0.0108,-0.0053,0.0018,0.00015,-0.01095
1992-04-09,0.0163,0.0011,-0.0066,0.00015,0.01615
1992-04-10,0.0073,-0.0022,0.0019,0.00015,0.00715
1992-04-13,0.0045000000000000005,-0.0039000000000000003,-0.0018,0.00015,0.00435
1992-04-14,0.0139,-0.006,0.0052,0.00015,0.01375
1992-04-15,0.008199999999999999,-0.004699999999999999,0.0034000000000000002,0.00015,0.00805
1992-04-16,-0.0031,-0.0085,0.0137,0.00015,-0.0032500000000000003
1992-04-20,-0.0152,-0.0048,0.011699999999999999,0.00015,-0.015349999999999999
1992-04-21,-0.0013,-0.0034999999999999996,0.0058,0.00015,-0.0014500000000000001
1992-04-22,-0.0001,0.0001,0.0060999999999999995,0.00015,-0.00025
1992-04-23,0.0022,-0.0051,0.0045000000000000005,0.00015,0.00205
1992-04-24,-0.0051,0.0068000000000000005,-0.0004,0.00015,-0.00525
1992-04-27,-0.0022,-0.005,-0.0017000000000000001,0.00015,-0.0023499999999999997
1992-04-28,-0.0009,-0.0089,0.0044,0.00015,-0.00105
1992-04-29,0.008,0.0012,-0.0014000000000000002,0.00015,0.007850000000000001
1992-04-30,0.0088,0.0064,-0.0073,0.00015,0.00865
1992-05-01,-0.0045000000000000005,0.0059,-0.0008,0.00014,-0.00464
1992-05-04,0.0102,-0.0044,-0.0037,0.00014,0.01006
1992-05-05,0.0016,0.0019,0.0003,0.00014,0.0014600000000000001
1992-05-06,0.0004,0.003,0.0018,0.00014,0.00026000000000000003
1992-05-07,-0.0019,0.0014000000000000002,0.0021,0.00014,-0.00204
1992-05-08,-0.0003,-0.0022,0.0027,0.00014,-0.00043999999999999996
1992-05-11,0.0051,-0.0013,-0.001,0.00014,0.00496
1992-05-12,-0.005,0.0013,0.0058,0.00014,-0.0051400000000000005
1992-05-13,-0.0004,-0.0019,0.0058,0.00014,-0.00054
1992-05-14,-0.008100000000000001,-0.0003,0.0021,0.00014,-0.00824
1992-05-15,-0.0059,0.0034999999999999996,-0.0011,0.00014,-0.00604
1992-05-18,0.005,-0.004,-0.0011,0.00014,0.00486
1992-05-19,0.0072,-0.0064,0.0002,0.00014,0.0070599999999999994
1992-05-20,-0.0006,0.0033,0.0005,0.00014,-0.00074
1992-05-21,-0.0063,0.004699999999999999,0.0018,0.00014,-0.00644
1992-05-22,0.0027,0.0004,-0.0001,0.00014,0.00256
1992-05-26,-0.006999999999999999,0.0003,-0.0005,0.00014,-0.00714
1992-05-27,0.0022,-0.0015,0.0012,0.00014,0.00206
1992-05-28,0.0088,-0.0059,-0.005,0.00014,0.00866
1992-05-29,0.0001,0.0063,0.0005,0.00014,-3.999999999999998e-05
1992-06-01,0.0045000000000000005,-0.0023,0.0001,0.00015,0.00435
1992-06-02,-0.0062,0.0088,0.0038,0.00015,-0.00635
1992-06-03,0.0014000000000000002,-0.0015,0.003,0.00015,0.00125
1992-06-04,-0.0034000000000000002,0.0014000000000000002,0.0070999999999999995,0.00015,-0.00355
1992-06-05,-0.0008,-0.0019,0.0021,0.00015,-0.00095
1992-06-08,-0.0017000000000000001,-0.0033,0.005600000000000001,0.00015,-0.00185
1992-06-09,-0.0086,-0.0026,0.0058,0.00015,-0.00875
1992-06-10,-0.0070999999999999995,-0.0009,0.0039000000000000003,0.00015,-0.0072499999999999995
1992-06-11,0.002,-0.0079,-0.0006,0.00015,0.00185
1992-06-12,0.0025,0.001,-0.0012,0.00015,0.0023499999999999997
1992-06-15,-0.0002,-0.0043,0.0022,0.00015,-0.00035000000000000005
1992-06-16,-0.0049,-0.0026,0.0058,0.00015,-0.00505
1992-06-17,-0.0155,-0.0028000000000000004,0.001,0.00015,-0.01565
1992-06-18,-0.0043,-0.0059,0.0002,0.00015,-0.00445
1992-06-19,0.006500000000000001,-0.0021,-0.0027,0.00015,0.00635
1992-06-22,-0.0027,-0.006999999999999999,-0.0037,0.00015,-0.00285
1992-06-23,0.0029,0.0003,-0.0009,0.00015,0.00275
1992-06-24,-0.0013,-0.0028000000000000004,0.0042,0.00015,-0.0014500000000000001
1992-06-25,-0.0017000000000000001,-0.0002,0.0014000000000000002,0.00015,-0.00185
1992-06-26,0.0005,-0.0007000000000000001,0.0017000000000000001,0.00015,0.00035000000000000005
1992-06-29,0.0134,-0.0032,-0.004699999999999999,0.00015,0.013250000000000001
1992-06-30,0.0014000000000000002,0.0084,0.0006,0.00015,0.00125
1992-07-01,0.0105,-0.0032,-0.0052,0.00014,0.010360000000000001
1992-07-02,-0.003,-0.0021,0.0054,0.00014,-0.00314
1992-07-06,0.0038,-0.0062,-0.0029,0.00014,0.00366
1992-07-07,-0.0104,0.0027,0.0106,0.00014,-0.01054
1992-07-08,0.0015,-0.0052,-0.0001,0.00014,0.00136
1992-07-09,0.0096,-0.0007000000000000001,-0.0013,0.00014,0.00946
1992-07-10,0.0019,0.0034999999999999996,-0.0014000000000000002,0.00014,0.0017599999999999998
1992-07-13,0.0016,0.0021,-0.0013,0.00014,0.0014600000000000001
1992-07-14,0.0062,0.0008,-0.0008,0.00014,0.006059999999999999
1992-07-15,-0.0012,0.0045000000000000005,-0.0028000000000000004,0.00014,-0.00134
1992-07-16,0.0008,0.0009,-0.0059,0.00014,0.00066
1992-07-17,-0.0052,-0.0003,0.0015,0.00014,-0.00534
1992-07-20,-0.0048,-0.0036,0.0033,0.00014,-0.00494
1992-07-21,0.0016,0.0031,-0.0040999999999999995,0.00014,0.0014600000000000001
1992-07-22,-0.0068000000000000005,0.0023,0.0028000000000000004,0.00014,-0.006940000000000001
1992-07-23,0.0024,-0.0006,0.0007000000000000001,0.00014,0.00226
1992-07-24,-0.0005,0.0003,0.002,0.00014,-0.00064
1992-07-27,0.0004,0.0005,-0.0006,0.00014,0.00026000000000000003
1992-07-28,0.0131,-0.0059,-0.0014000000000000002,0.00014,0.012960000000000001
1992-07-29,0.0105,-0.002,-0.0034000000000000002,0.00014,0.010360000000000001
1992-07-30,0.0038,0.0009,0.0025,0.00014,0.00366
1992-07-31,0.0016,0.0040999999999999995,-0.0017000000000000001,0.00014,0.0014600000000000001
1992-08-03,0.0024,0.0009,-0.0036,0.00012,0.00228
1992-08-04,-0.0011,0.0021,-0.0013,0.00012,-0.00122
1992-08-05,-0.0052,0.0017000000000000001,0.0009,0.00012,-0.00532
1992-08-06,-0.0034999999999999996,0.0009,-0.0022,0.00012,-0.00362
1992-08-07,-0.0025,0.002,-0.0017000000000000001,0.00012,-0.00262
1992-08-10,0.0001,-0.0037,0.0015,0.00012,-2e-05
1992-08-11,-0.0014000000000000002,-0.0001,0.0015,0.00012,-0.0015200000000000003
1992-08-12,-0.0031,0.002,-0.001,0.00012,-0.00322
1992-08-13,0.0004,-0.0014000000000000002,-0.0011,0.00012,0.00028000000000000003
1992-08-14,0.0049,-0.0017000000000000001,0.0005,0.00012,0.0047799999999999995
1992-08-17,0.0019,-0.0011,-0.0008,0.00012,0.00178
1992-08-18,0.0008,-0.0022,-0.0008,0.00012,0.00068
1992-08-19,-0.0066,0.0025,-0.0011,0.00012,-0.00672
1992-08-20,-0.0005,-0.0023,-0.0007000000000000001,0.00012,-0.00062
1992-08-21,-0.0075,0.0027,0.0017000000000000001,0.00012,-0.00762
1992-08-24,-0.0116,-0.0001,-0.0026,0.00012,-0.01172
1992-08-25,0.0005,-0.0044,-0.0009,0.00012,0.0003800000000000001
1992-08-26,0.0049,-0.0024,-0.0022,0.00012,0.0047799999999999995
1992-08-27,0.0022,0.0033,-0.0002,0.00012,0.00208
1992-08-28,0.0023,-0.0006,0.0008,0.00012,0.00218
1992-08-31,-0.0013,0.0006,0.0023,0.00012,-0.0014200000000000003
1992-09-01,0.0045000000000000005,-0.002,-0.0040999999999999995,0.00012,0.00438
1992-09-02,0.0052,0.0017000000000000001,-0.002,0.00012,0.00508
1992-09-03,0.0011,0.004699999999999999,-0.0046,0.00012,0.00098
1992-09-04,-0.0021,0.0003,-0.0015,0.00012,-0.00222
1992-09-08,-0.0059,0.0022,-0.0022,0.00012,-0.00602
1992-09-09,0.0040999999999999995,-0.0021,-0.0028000000000000004,0.00012,0.00398
1992-09-10,0.0083,-0.0014000000000000002,-0.0019,0.00012,0.00818
1992-09-11,0.0004,0.0038,-0.005699999999999999,0.00012,0.00028000000000000003
1992-09-14,0.0139,-0.0045000000000000005,-0.0038,0.00012,0.013779999999999999
1992-09-15,-0.011200000000000002,0.0051,0.0025,0.00012,-0.011320000000000002
1992-09-16,-0.0008,-0.0009,0.0008,0.00012,-0.00092
1992-09-17,0.0002,0.0003,-0.0019,0.00012,8e-05
1992-09-18,0.0052,-0.0029,0.0028000000000000004,0.00012,0.00508
1992-09-21,-0.0011,-0.0009,0.0023,0.00012,-0.00122
1992-09-22,-0.0104,0.0064,0.0031,0.00012,-0.01052
1992-09-23,-0.0003,-0.0003,-0.0001,0.00012,-0.00041999999999999996
1992-09-24,0.0036,-0.0002,0.0003,0.00012,0.0034799999999999996
1992-09-25,-0.0106,-0.0011,0.0104,0.00012,-0.01072
1992-09-28,0.003,-0.0063,0.003,0.00012,0.0028799999999999997
1992-09-29,0.001,-0.0011,0.0014000000000000002,0.00012,0.0008800000000000001
1992-09-30,0.0038,0.004699999999999999,0.0012,0.00012,0.00368
1992-10-01,-0.0044,-0.0033,0.0022,0.0001,-0.0045000000000000005
1992-10-02,-0.0128,0.0039000000000000003,0.0029,0.0001,-0.0129
1992-10-05,-0.008199999999999999,-0.0088,0.0023,0.0001,-0.0083
1992-10-06,0.0016,0.0054,-0.002,0.0001,0.0015
1992-10-07,-0.0055000000000000005,0.0073,-0.003,0.0001,-0.005600000000000001
1992-10-08,0.008100000000000001,-0.0015,-0.0059,0.0001,0.008
1992-10-09,-0.0105,0.0062,0.0018,0.0001,-0.0106
1992-10-12,0.009399999999999999,-0.0068000000000000005,0.0017000000000000001,0.0001,0.0093
1992-10-13,0.0048,-0.0006,-0.0026,0.0001,0.004699999999999999
1992-10-14,0.0002,0.0024,-0.0019,0.0001,0.0001
1992-10-15,0.0009,0.0014000000000000002,-0.0029,0.0001,0.0008
1992-10-16,0.0045000000000000005,-0.0005,-0.0031,0.0001,0.0044
1992-10-19,0.0092,0.0023,-0.0092,0.0001,0.0091
1992-10-20,0.0016,0.0033,0.0022,0.0001,0.0015
1992-10-21,0.0017000000000000001,0.0029,0.0,0.0001,0.0016
1992-10-22,-0.0017000000000000001,-0.0004,0.0011,0.0001,-0.0018000000000000002
1992-10-23,-0.0013,0.0038,0.0025,0.0001,-0.0014000000000000002
1992-10-26,0.008199999999999999,-0.0067,0.0037,0.0001,0.0081
1992-10-27,0.0003,0.0,-0.0018,0.0001,0.00019999999999999998
1992-10-28,0.0048,0.0009,-0.0026,0.0001,0.004699999999999999
1992-10-29,0.0028000000000000004,0.0009,-0.004699999999999999,0.0001,0.0027
1992-10-30,-0.0032,0.0079,-0.0005,0.0001,-0.0033
1992-11-02,0.0079,-0.0044,-0.001,0.00012,0.0077800000000000005
1992-11-03,-0.005,0.004699999999999999,0.0023,0.00012,-0.00512
1992-11-04,-0.004699999999999999,0.0042,0.0029,0.00012,-0.00482
1992-11-05,0.0044,0.003,-0.0032,0.00012,0.00428
1992-11-06,0.0003,0.0040999999999999995,-0.0032,0.00012,0.00017999999999999998
1992-11-09,0.0034999999999999996,0.0044,-0.005699999999999999,0.00012,0.0033799999999999998
1992-11-10,0.0017000000000000001,0.005699999999999999,-0.005600000000000001,0.00012,0.00158
1992-11-11,0.0086,0.004,-0.0077,0.00012,0.00848
1992-11-12,0.0008,-0.0021,0.0018,0.00012,0.00068
1992-11-13,0.0,0.0042,0.0002,0.00012,-0.00012
1992-11-16,-0.0033,0.0018,0.0,0.00012,-0.0034200000000000003
1992-11-17,-0.004,-0.0017000000000000001,0.0053,0.00012,-0.00412
1992-11-18,0.008100000000000001,0.0001,-0.0044,0.00012,0.007980000000000001
1992-11-19,0.0023,0.002,-0.0032,0.00012,0.00218
1992-11-20,0.0068000000000000005,-0.0008,-0.0008,0.00012,0.00668
1992-11-23,-0.0028000000000000004,0.0023,0.0021,0.00012,-0.0029200000000000003
1992-11-24,0.006,0.0008,-0.0017000000000000001,0.00012,0.00588
1992-11-25,0.0040999999999999995,0.0002,0.0032,0.00012,0.00398
1992-11-27,0.0024,0.0001,0.0004,0.00012,0.00228
1992-11-30,0.0034000000000000002,0.0019,0.0051,0.00012,0.00328
1992-12-01,-0.0006,0.0016,0.0007000000000000001,0.00013000000000000002,-0.00073
1992-12-02,-0.0021,0.004,0.0023,0.00013000000000000002,-0.00223
1992-12-03,0.0006,0.003,0.0003,0.00013000000000000002,0.00047
1992-12-04,0.0051,0.0008,-0.0012,0.00013000000000000002,0.00497
1992-12-07,0.0064,-0.0006,-0.0026,0.00013000000000000002,0.00627
1992-12-08,0.0032,-0.0013,0.0015,0.00013000000000000002,0.00307
1992-12-09,-0.0029,-0.0014000000000000002,0.0019,0.00013000000000000002,-0.0030299999999999997
1992-12-10,-0.0032,-0.0032,0.0031,0.00013000000000000002,-0.00333
1992-12-11,-0.0017000000000000001,0.0009,0.0016,0.00013000000000000002,-0.0018300000000000002
1992-12-14,-0.0017000000000000001,0.0005,0.002,0.00013000000000000002,-0.0018300000000000002
